0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10,0.0,0,0.0,0,11.745000000000001,0.2857142857142857,0.7142857142857143,0.0,0.0,0.4,0.6,1.0,
20,0.0,0,0.0,0,11.445000000000002,0.75,0.25,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,
30,0.0,0,0.0,0,11.830000000000002,0.5,0.0,0.5,0.3333333333333333,0.4444444444444444,0.2222222222222222,1.0,
40,0.0,0,0.0,0,11.745000000000001,0.0,1.0,0.0,0.375,0.25,0.375,1.0,
50,0.0,0,0.0,0,12.830000000000002,0.25,0.75,0.0,0.375,0.375,0.25,1.0,
60,0.0,0,0.0,0,9.8,0.5,0.25,0.25,0.6666666666666666,0.3333333333333333,0.0,1.0,
70,0.0,0,0.0,0,9.445,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.3333333333333333,1.0,
80,0.0,0,0.0,0,10.23,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,
90,0.0,0,0.0,0,9.975,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.5555555555555556,1.0,
100,0.0,0,0.0,0,10.515,0.4,0.6,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,1.0,
110,0.0,0,0.0,0,9.575000000000001,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.3,0.2,0.5,1.0,
120,0.0,0,0.0,0,11.129999999999999,0.2,0.4,0.4,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.0,
130,0.0,0,0.0,0,10.629999999999999,0.0,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.0,
140,0.0,0,0.0,0,6.26,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,
150,0.0,0,0.0,0,12.015,0.25,0.25,0.5,0.375,0.5,0.125,1.0,
160,0.0,0,0.0,0,8.375,0.0,0.4,0.6,0.14285714285714285,0.14285714285714285,0.7142857142857143,1.0,
170,0.0,0,0.0,0,11.415000000000001,0.0,0.0,1.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,1.0,
180,0.0,0,0.0,0,10.63,0.0,0.5,0.5,0.5,0.25,0.25,1.0,
190,0.0,0,0.0,0,13.930000000000001,0.2,0.4,0.4,0.2222222222222222,0.5555555555555556,0.2222222222222222,1.0,
200,0.0,0,0.0,0,11.515,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.8,0.2,1.0,
210,0.0,0,0.0,0,9.96,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.4444444444444444,1.0,
220,0.0,0,0.0,0,6.2299999999999995,0.5,0.0,0.5,0.6666666666666666,0.0,0.3333333333333333,1.0,
230,0.0,0,0.0,0,9.075,0.0,0.5,0.5,0.3333333333333333,0.1111111111111111,0.5555555555555556,1.0,
240,0.0,0,0.0,0,10.66,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.42857142857142855,0.5714285714285714,1.0,
250,0.0,0,0.0,0,11.930000000000001,0.6,0.4,0.0,0.375,0.375,0.25,1.0,
260,0.0,0,0.0,0,11.444999999999999,0.0,0.25,0.75,0.125,0.5,0.375,1.0,
270,0.0,0,0.0,0,12.145,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,
280,0.0,0,0.0,0,11.015,0.16666666666666666,0.3333333333333333,0.5,0.42857142857142855,0.42857142857142855,0.14285714285714285,1.0,
290,0.0,0,0.0,0,8.059999999999999,0.25,0.25,0.5,0.2857142857142857,0.14285714285714285,0.5714285714285714,1.0,
300,0.0,0,0.0,0,7.615,0.5,0.16666666666666666,0.3333333333333333,0.6,0.2,0.2,1.0,
310,0.0,0,0.0,0,10.715,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.16666666666666666,0.6666666666666666,0.16666666666666666,1.0,
320,0.0,0,0.0,0,11.73,0.4,0.4,0.2,0.375,0.375,0.25,1.0,
330,0.0,0,0.0,0,7.83,0.375,0.375,0.25,0.6,0.0,0.4,1.0,
340,0.0,0,0.0,0,8.575,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,0.16666666666666666,0.8333333333333334,1.0,
350,0.0,0,0.0,0,9.430000000000001,0.16666666666666666,0.5,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,1.0,
360,0.0,0,0.0,0,11.129999999999999,0.2,0.6,0.2,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.0,
370,0.0,0,0.0,0,14.830000000000002,0.25,0.75,0.0,0.125,0.625,0.25,1.0,
380,0.0,0,0.0,0,10.815000000000001,0.0,0.0,1.0,0.5555555555555556,0.3333333333333333,0.1111111111111111,1.0,
390,0.0,0,0.0,0,12.975,0.2857142857142857,0.7142857142857143,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,1.0,
400,0.0,0,0.0,0,12.215,1.0,0.0,0.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,1.0,
410,0.0,0,0.0,0,11.030000000000001,0.3333333333333333,0.5,0.16666666666666666,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.0,
420,0.0,0,0.0,0,13.945000000000002,0.3333333333333333,0.6666666666666666,0.0,0.0,0.625,0.375,1.0,
430,0.0,0,0.0,0,11.330000000000002,0.4,0.4,0.2,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.0,
440,0.0,0,0.0,0,14.045000000000002,0.25,0.5,0.25,0.1111111111111111,0.5555555555555556,0.3333333333333333,1.0,
450,0.0,0,0.0,0,12.015,0.25,0.0,0.75,0.25,0.625,0.125,1.0,
460,0.0,0,0.0,0,11.2,0.375,0.375,0.25,0.4,0.6,0.0,1.0,
470,0.0,0,0.0,0,8.815000000000001,0.375,0.375,0.25,0.8571428571428571,0.0,0.14285714285714285,1.0,
480,0.0,0,0.0,0,9.43,0.16666666666666666,0.5,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,1.0,
490,0.0,0,0.0,0,10.415000000000001,0.5,0.16666666666666666,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.14285714285714285,1.0,
500,0.0,0,0.0,0,11.23,0.0,0.5,0.5,0.375,0.375,0.25,1.0,
510,0.0,0,0.0,0,10.330000000000002,0.2,0.6,0.2,0.2,0.4,0.4,1.0,
520,0.0,0,0.0,0,12.13,0.3333333333333333,0.0,0.6666666666666666,0.125,0.625,0.25,1.0,
530,0.0,0,0.0,0,8.16,0.2,0.0,0.8,0.25,0.25,0.5,1.0,
540,0.0,0,0.0,0,8.629999999999999,0.125,0.5,0.375,0.0,0.3333333333333333,0.6666666666666666,1.0,
550,0.0,0,0.0,0,14.930000000000001,0.2,0.6,0.2,0.2222222222222222,0.5555555555555556,0.2222222222222222,1.0,
560,0.0,0,0.0,0,10.360000000000003,0.4,0.6,0.0,0.375,0.125,0.5,1.0,
570,0.0,0,0.0,0,9.615,0.5,0.16666666666666666,0.3333333333333333,0.2,0.6,0.2,1.0,
580,0.0,0,0.0,0,9.775,0.0,0.4,0.6,0.125,0.25,0.625,1.0,
590,0.0,0,0.0,0,11.145000000000001,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.2,0.2,0.6,1.0,
600,0.0,0,0.0,0,14.73,0.0,0.8,0.2,0.3333333333333333,0.4444444444444444,0.2222222222222222,1.0,
610,0.0,0,0.0,0,12.030000000000001,0.5,0.25,0.25,0.25,0.5,0.25,1.0,
620,0.0,0,0.0,0,7.959999999999999,0.4,0.0,0.6,0.14285714285714285,0.2857142857142857,0.5714285714285714,1.0,
630,0.0,0,0.0,0,8.860000000000003,0.375,0.25,0.375,0.0,0.3333333333333333,0.6666666666666666,1.0,
640,0.0,0,0.0,0,9.03,0.5,0.0,0.5,0.5,0.25,0.25,1.0,
650,0.0,0,0.0,0,8.415000000000001,0.3333333333333333,0.16666666666666666,0.5,0.4,0.4,0.2,1.0,
660,0.0,0,0.0,0,12.345,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.3333333333333333,1.0,
670,0.0,0,0.0,0,9.315000000000001,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.4,0.4,0.2,1.0,
680,0.0,0,0.0,0,6.6450000000000005,0.25,0.0,0.75,0.625,0.0,0.375,1.0,
690,0.0,0,0.0,0,8.36,0.2,0.4,0.4,0.16666666666666666,0.16666666666666666,0.6666666666666666,1.0,
700,0.0,0,0.0,0,12.545000000000002,0.6666666666666666,0.3333333333333333,0.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,1.0,
710,0.0,0,0.0,0,9.73,0.6666666666666666,0.0,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.2222222222222222,1.0,
720,0.0,0,0.0,0,10.445,1.0,0.0,0.0,0.25,0.375,0.375,1.0,
730,0.0,0,0.0,0,10.715,0.0,0.5714285714285714,0.42857142857142855,0.4,0.4,0.2,1.0,
740,0.0,0,0.0,0,5.744999999999999,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.4,0.0,0.6,1.0,
750,0.0,0,0.0,0,12.4,0.25,0.5,0.25,0.5,0.5,0.0,1.0,
760,0.0,0,0.0,0,10.3,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.0,1.0,
770,0.0,0,0.0,0,14.215,0.5,0.5,0.0,0.25,0.625,0.125,1.0,
780,0.0,0,0.0,0,10.129999999999999,0.2,0.4,0.4,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.0,
790,0.0,0,0.0,0,10.930000000000001,0.0,0.3333333333333333,0.6666666666666666,0.375,0.375,0.25,1.0,
800,0.0,0,0.0,0,10.675,0.25,0.5,0.25,0.2222222222222222,0.2222222222222222,0.5555555555555556,1.0,
810,0.0,0,0.0,0,9.445000000000002,0.5,0.25,0.25,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.0,
820,0.0,0,0.0,0,12.73,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.2857142857142857,1.0,
830,0.0,0,0.0,0,12.745000000000001,0.6,0.4,0.0,0.125,0.5,0.375,1.0,
840,0.0,0,0.0,0,7.790000000000001,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.8571428571428571,1.0,
850,0.0,0,0.0,0,9.615,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.16666666666666666,1.0,
860,0.0,0,0.0,0,6.63,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,0.0,0.3333333333333333,1.0,
870,0.0,0,0.0,0,6.5600000000000005,0.4,0.0,0.6,0.16666666666666666,0.16666666666666666,0.6666666666666666,1.0,
880,0.0,0,0.0,0,7.13,0.6,0.2,0.2,0.6666666666666666,0.0,0.3333333333333333,1.0,
890,0.0,0,0.0,0,8.645,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,1.0,
900,0.0,0,0.0,0,11.575000000000003,0.4,0.2,0.4,0.0,0.4444444444444444,0.5555555555555556,1.0,
910,0.0,0,0.0,0,8.13,0.2,0.2,0.6,0.5714285714285714,0.14285714285714285,0.2857142857142857,1.0,
920,0.0,0,0.0,0,8.23,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.2222222222222222,1.0,
930,0.0,0,0.0,0,8.73,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,
940,0.0,0,0.0,0,11.23,0.16666666666666666,0.5,0.3333333333333333,0.5,0.25,0.25,1.0,
950,0.0,0,0.0,0,11.615,0.5,0.5,0.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,1.0,
960,0.0,0,0.0,0,10.245000000000001,0.3333333333333333,0.16666666666666666,0.5,0.25,0.375,0.375,1.0,
970,0.0,0,0.0,0,10.5,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,1.0,0.0,1.0,
980,0.0,0,0.0,0,15.330000000000002,0.2,0.4,0.4,0.2,0.6,0.2,1.0,
990,0.0,0,0.0,0,10.775,0.0,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.5555555555555556,1.0,
1000,0.0,0,0.0,0,12.63,0.0,0.75,0.25,0.375,0.375,0.25,1.0,
